id,name,rating,wage
186650,Matías Gustavo Alustiza,74,7000
186682,Ángel Montoro Sánchez,74,17000
187033,Sean Morrison,74,24000
187939,Aatif Chahechouhe,74,16000
188135,Juan Francisco Moreno Fuertes,74,12000
188270,Bruno Écuélé Manga,74,12000
188727,Benoît Poulain,74,12000
188931,Alejandro Bergantiños García,74,8000
189084,Eloy Room,74,6000
189225,Bruno Fornaroli Mezza,74,9000
189388,Dennis Diekmeier,74,7000
189600,Josef Hušbauer,74,1000
189709,Pedro Alcalá Guirado,74,9000
190276,Stoppila Sunzu,74,16000
190535,Miguel Alfonso Herrero Javaloyas,74,18000
190536,Osvaldo David Martínez Arce,74,19000
190558,Ike Opara,74,7000
190576,Matías Nicolás Caruzzo,74,14000
190745,Marco Silvestri,74,12000
191173,Alejandro Bedoya,74,8000
192102,Niklas Hult,74,1000
192333,Ludovic Lamine Sané,74,7000
192349,Renato Ribeiro Calixto Aguiar,74,21000
192371,Fabián Andrés Rinaudo,74,14000
192373,Milton Joel Caraglio,74,24000
192397,Rafael Cabral Barbosa,74,16000
192546,Enda Stevens,74,29000
192663,Fabian Klos,74,17000
193133,Jens Stryger Larsen,74,15000
193337,Joel Obi,74,5000
193849,Conor Hourihane,74,47000
195033,Mathew Leckie,74,24000
197402,Anselmo de Moraes,74,20000
198817,Romain Amalfitano,74,14000
199562,Ilie Sánchez Farrés,74,8000
199792,Anders Christiansen,74,9000
200206,Alan Patrick Lourenço,74,1000
200433,Lukas Hinterseer,74,15000
200446,Camilo da Silva Sanvezzo,74,21000
200588,홍정호 洪正好,74,10000
200798,José Carlos Coentrão Marafona,74,10000
201073,Nicolas De Préville,74,30000
201313,Camillo Ciano,74,5000
201953,Juan Manuel Sánchez Miño,74,18000
202539,Leigh Griffiths,74,48000
202746,Thulani Serero,74,18000
202882,Thievy Bifouma,74,14000
203979,Marvin Bakalorz,74,24000
204387,Juan Carlos Real Ruiz,74,9000
204542,Víctor Yoshimar Yotún Flores,74,23000
205081,Diego Queiroz de Oliveira,74,12000
205365,Jan Kopic,74,1000
206154,Héctor Canteros,74,20000
206407,João Pedro da Silva Pereira,74,17000
206424,Mykola Morozyuk,74,12000
207929,Pedro K. Medina da Silva,74,14000
208387,Harlem-Eddy Gnohéré,74,16000
211338,Alejandro Saúl Chumacero Bracamonte,74,9000
211826,Rafael Czichos,74,22000
211862,André Hahn,74,22000
212127,Darko Lazović,74,16000
213480,Fouad Bachirou,74,8000
214076,Nicolás Vikonis Mureau,74,4000
214191,Rafael Pérez,74,4000
214196,Daniel Eduardo Bocanegra Ortíz,74,5000
214207,Édgar Felipe Pardo Castro,74,24000
214497,Andrés Ricaurte Vélez,74,4000
214781,Silvio Ezequiel Romero,74,20000
214838,Óscar Mauricio Opazo Lara,74,8000
214973,Lucas Villafañez,74,11000
215050,Diego Braghieri,74,18000
215089,Enzo Kalinski,74,14000
215103,Édson Puch,74,13000
215165,Ciro Rius,74,17000
215886,Damir Kreilach,74,8000
218540,Ambroise Oyongo Bitolo,74,25000
223066,Andrés Chávez,74,17000
223284,Pablo Martinez,74,19000
225646,Camilo Mayada,74,12000
230186,Enaldo Diogo Barbosa Prazeres,74,22000
230202,Jailson Michel Caeiro Meireles,74,18000
230207,Kel Bruno Pereira Negrão,74,10000
230209,Hugo Goiteira Regalo,74,12000
230215,Osvaldo Murilo Lodeiro Ferreira,74,12000
230218,Fabiano Elton Sonta Pessoa,74,22000
230237,Robson Tony Denho Serra,74,14000
230239,Claudiano G. Sobrino Guevara,74,10000
230255,Edvaldo Flávio Rebelo de Freit,74,18000
230267,Sebastião Erick Couteira Baía,74,14000
230276,Nicolás Júlio Formido Paiva,74,23000
230320,Victorino M. Magela Sá,74,9000
230339,Adolfo Heitor Padilha Alves,74,12000
230354,Jesus Fabrício Andrade Simões,74,21000
230397,Enaldo Charles Toxeto Reis,74,22000
230401,Duirval Hélton Diniz Cabral,74,9000
230417,Rodrigo Éder Serpa Conceição,74,22000
230423,Pascoal Simão Muscato Vieira,74,28000
230466,Fábio Kel Melo Feijó,74,18000
230482,Marlon Lourival Nideiro Cintra,74,18000
230483,Jacson João Zonta Filho,74,9000
230487,Leonardo Miguel Garcia Caldeira,74,9000
230488,Alvin Severino Sousa Diniz,74,11000
230495,Hélton Luiz Celanova Vieira,74,25000
230497,Erick Ronaldo Gameira Carvalho,74,15000
230503,Matheus Jadson Vidigal Morais,74,27000
230857,Nuno Miguel da Costa Jóia,74,28000
234015,Caio Bruno Milaçar Kenedy,74,9000
234772,Salvador Sánchez Ponce,74,10000
235499,Djamel Eddine Benlamri,74,28000
242384,Douglas Chagas Matos,74,5000
243903,Makhete Diop,74,15000
247045,Joel Kayamba,74,1000
228736,Wuilker Faríñez,73,2000
232488,Cristian Gabriel Romero,73,9000
225614,Ilzat Akhmetov,73,1000
239085,Erling Braut Håland,73,12000
228730,Saúl Salcedo,73,9000
234857,Ivan Oblyakov,73,1000
236506,Marcos Senesi,73,13000
239335,Óscar Rodríguez Arnaiz,73,17000
243576,Pedro Antonio Porro Sauceda,73,8000
215502,Bartłomiej Drągowski,73,18000
221168,Dawid Kownacki,73,22000
231263,Jérémy Gélin,73,24000
233097,Rick van Drongelen,73,8000
234399,Johannes Eggestein,73,18000
237520,Mohamed Mady Camara,73,1000
239953,Leonardo Rodrigues Lima,73,1000
241907,Diego Rossi,73,6000
230672,Lyanco Neves Vojnovic,73,25000
231856,Álvaro Tejero Sacristán,73,14000
233061,Mathias Pereira Lage,73,16000
233550,Samuel Grandsir,73,14000
233732,David Okereke,73,15000
238555,Jefferson Savarino,73,7000
240699,Diego Nicolás De La Cruz Arcosa,73,16000
241727,Predrag Rajkovic,73,14000
246914,Robert Rojas,73,14000
222493,Marvin Friedrich,73,23000
222511,Ezequiel Unsain,73,7000
225236,Benjamín Kuscevic,73,8000
225289,Nicolás Fernández,73,11000
227562,Lukáš Haraslín,73,7000
230727,Gautier Larsonneur,73,10000
233767,Sofiane Alakouch,73,12000
237960,Mama Samba Baldé,73,12000
245275,Toma Bašić,73,21000
208306,Mariusz Stępiński,73,5000
212269,Riechedly Bazoer,73,14000
213418,Chuba Akpom,73,1000
219244,David von Ballmoos,73,11000
220198,Bersant Celina,73,20000
222457,Bernard Mensah,73,11000
226211,Roger Krug Guedes,73,15000
226370,André Filipe Luz Horta,73,10000
230043,Christ-Emmanuel Faitout Maouassa,73,20000
231318,Romain Perraud,73,10000
234573,Aurélio Gabriel Ulineia Buta,73,9000
237086,김민재 金敏在,73,12000
244467,Ondřej Kolář,73,1000
208534,Alfie Mawson,73,29000
213725,Lebogang Phiri,73,6000
216549,Alexander Sørloth,73,23000
222598,Nélson Macedo Monte,73,7000
223550,Jonas Omlin,73,15000
225653,Gyrano Kerk,73,15000
226300,Uğurcan Çakır,73,15000
226807,Cristian Roldan,73,6000
228804,Alexis De Sart,73,9000
232730,鎌田 大地,73,25000
235623,Álvaro José Jiménez Guerrero,73,7000
240037,Srdjan Plavšić,73,1000
241463,Daniel Raba Antolin,73,7000
205530,Mirko Pigliacelli,73,7000
205934,Nicola Murru,73,21000
206218,Paul Nardi,73,5000
206518,Callum Robinson,73,26000
208522,Hörður Björgvin Magnússon,73,1000
214446,Felipe Manuel Campos Mosqueira,73,7000
215202,Lucas Janson,73,12000
215565,Matt Miazga,73,15000
218936,Luís Rafael Soares Alves,73,7000
220287,Juan Dinenno,73,3000
220782,Marco Ilaimaharitra,73,10000
221584,Jacob Rinne,73,10000
223717,Dorukhan Toköz,73,35000
226803,Tim Parker,73,7000
229155,Thomas Ouwejan,73,7000
231507,Alexis Soto,73,15000
232459,Carlos dos Santos Rodrigues,73,22000
238224,Amaral Alves Marcos Vinicius,73,13000
238857,Wilson Miguéis Manafá Jancó,73,9000
240702,Roman Yaremchuk,73,17000
196935,Ignasi Miquel i Pons,73,8000
203505,Joe  Bryan,73,29000
204308,Hendrik Van Crombrugge,73,12000
207593,Jere Uronen,73,11000
210016,Diego Hipólito da Silva Lopes,73,8000
210313,Thomas Murg,73,14000
210724,Callum Paterson,73,22000
211107,Frederico André Ferrão Venâncio,73,8000
215651,Samir Caetano de Souza Santos,73,11000
217714,Paul Joseph Arriola Hendricks,73,6000
224510,Walter Ariel Bou,73,14000
225475,Hernani Azevedo Júnior,73,28000
225478,Sérgio Antônio Soler Oliveira Jr,73,9000
229637,Gökhan Akkan,73,8000
199247,Alejandro Fernández Iglesias,73,9000
200758,Liam Moore,73,17000
204234,Edgar Badía Guardiola,73,5000
207725,Mike van der Hoorn,73,21000
208250,Anastasios Bakasetas,73,13000
208615,Christopher Jullien,73,36000
209990,Richard Strebinger,73,11000
210259,Ahmed Hassan,73,13000
210320,Ibrahima Mbaye,73,19000
210358,Alberto Brignoli,73,4000
211048,Olarenwaju Ayoba Kayode,73,14000
212240,Kenan Karaman,73,22000
212253,Alexander Scholz,73,17000
212474,Tiago Rafael Maia Silva,73,34000
212591,Walker Zimmerman,73,7000
219814,Sean Klaiber,73,12000
219904,Jonathan Agudelo,73,2000
220921,Anderson Esiti,73,1000
221201,Tim Leibold,73,11000
224537,Iago Azevedo dos Santos,73,9000
226747,Baldomero Perlaza Perlaza,73,5000
230967,Brian Lozano,73,17000
236533,Robert Glatzel,73,24000
236773,Manolis Siopis,73,11000
237223,Julian Gressel,73,7000
241746,Yassine Meriah,73,1000
246708,Giorgios Masouras,73,1000
247203,Matěj Hanousek,73,1000
188600,Mehdi Abeid,73,19000
204193,Tom Trybull,73,33000
204506,Mick van Buren,73,1000
205351,Alex  Pritchard,73,27000
206109,Yussif Raman Chibsah,73,13000
206626,Mikael Ishak,73,14000
211513,Tom Lawrence,73,22000
214302,Claudio Andrés Baeza Baeza,73,11000
214882,Jakub Czerwiński,73,7000
215053,Matías Zaldivia,73,7000
221931,Peter Žulj,73,16000
225926,Pere Milla Peña,73,7000
228805,Antonio José Raillo Arenas,73,18000
186140,Federico Macheda,73,1000
189177,John Fleck,73,27000
190435,Bartolomé Nadal Mesquida,73,6000
192560,Reinhold Yabo,73,14000
192715,Juan Pedro Ramírez López,73,9000
193470,Arnaud Souquet,73,22000
197900,Pajtim Kasami,73,25000
198474,Alberto Guitián Ceballos,73,9000
200683,Osama Rashid,73,6000
201818,Ahmed Musa,73,29000
202451,Luděk Pernica,73,1000
203604,David Pavelka,73,12000
204215,Adam Reach,73,25000
205726,Gaston Brugman,73,32000
205998,André Poko,73,18000
208459,Mitchell Dijks,73,23000
209301,Maxime Poundjé,73,22000
210438,Farid Boulaya,73,17000
210723,Niko Gießelmann,73,21000
212035,Jérémie Bela,73,8000
212618,Fernando Aristeguieta,73,11000
213203,Gonçalo Filipe Oliveira Silva,73,7000
213433,Fernando Tobio,73,19000
213581,Martín Nervo,73,17000
216020,Leonardo Gil,73,14000
221174,Mislav Oršić,73,1000
221671,이재성 李在成,73,13000
233225,谷口 彰悟,73,8000
237548,Oussama Haddadi,73,21000
238569,Kingsley Schindler,73,21000
251353,Kodjo Fo-Doh Laba,73,1000
18122,Nicolas Penneteau,73,6000
110638,Alberto Cifuentes Martínez,73,4000
110811,Pedro Mario Álvarez Abrante,73,8000
115909,Rubén Castro Martín,73,8000
122849,Arouna Koné,73,10000
124607,Selçuk İnan,73,45000
137242,Luis Antonio Jiménez Garcés,73,22000
138110,Bruno Eduardo Regufe Alves,73,21000
138306,Igor Angulo Albóniga,73,5000
142942,Javier Marcelo Gandolfi,73,9000
142950,Román Fernando  Martínez,73,8000
146111,Mikel Rico Moreno,73,8000
146460,Javier Fuego Martínez,73,6000
148839,Paul Verhaegh,73,6000
150659,Vincent De Marconnay,73,4000
153275,Jean-Louis Leca,73,7000
155355,이청용 李青龙,73,16000
156253,Joe Lewis,73,6000
157217,Neri Raúl Cardozo,73,12000
158856,Christian Gentner,73,29000
161663,Mario Sebastián Viera Galain,73,2000
163209,Steven Naismith,73,9000
164477,John Michael Nchekwube Obinna,73,24000
165232,Olivier Veigneau,73,11000
165531,Víctor Ismael Sosa,73,24000
165735,Brad Jones,73,14000
169317,Tarik Elyounoussi,73,10000
169638,Charlie Daniels,73,41000
170597,Tim Krul,73,26000
170923,Andrey Eshchenko,73,1000
171830,Nicolás Federico Spolli,73,3000
172517,Mike Lindemann Jensen,73,7000
172960,Lewis Grabban,73,37000
176071,Dax McCarty,73,7000
176377,Duško Tošić,73,12000
176526,Leonardo Fabián Burián Castro,73,6000
176630,Marco André Rocha Pereira,73,4000
176687,Andreas Beck,73,10000
176693,Jean-Sylvain Claude Babin,73,8000
176717,Per Karlsson,73,8000
176772,Alexandre Oukidja,73,12000
177134,Demba Ba,73,31000
178567,Erik Pieters,73,25000
178625,Pedro Mosquera Parada,73,7000
179765,Emiliano Gabriel Vecchio,73,29000
180359,Luis Carlos Correia Pinto,73,7000
180808,Ondřej Kúdela,73,1000
180823,Radim Řezník,73,1000
181123,Tomáš Hořava,73,1000
181236,Fernando Henrique Boldrin,73,13000
181404,Larrys Mabiala Destin,73,7000
181445,Rasmus Bengtsson,73,7000
181780,Tim Matavž,73,17000
182959,Aleš Hruška,73,1000
183187,Valentin Stocker,73,21000
183254,Paulo Vinícius de Souza Nascimento,73,10000
183353,Víctor David Díaz Miguel,73,15000
183422,Jonny Howson,73,27000
183520,Francisco Mérida Pérez,73,23000
183581,Jesús Antonio Molina Granados,73,27000
183644,Alexander Grünwald,73,15000
183774,Ryan Bennett,73,51000
183795,Georg Margreitter,73,11000
183936,Mitchell Glenn Donald,73,11000
183975,Jean-Armel Kana-Biyik,73,12000
184031,Luis Carlos Pereira Carneiro,73,7000
184133,André de Castro Pereira,73,20000
184274,Chris Basham,73,25000
185163,Luca Rossettini,73,14000
185172,Vincenzo Fiorillo,73,4000
185204,Diego Ângelo de Oliveira,73,14000
186197,Gaël Kakuta,73,16000
186351,Leroy Fer,73,11000
186392,Joel Ward,73,37000
186511,René Román Hinojo,73,4000
186519,Juan Torres Ruiz,73,9000
186614,Samuel Di Carmine,73,15000
187043,Stefan Marius Johansen,73,35000
188370,Wallace Reis da Silva,73,18000
188397,Ronny Rodelin,73,9000
188607,Rodrigo Salinas Dorantes,73,18000
188992,Marcelo Alejandro Estigarribia Balmori,73,12000
189059,Jake Livermore,73,35000
189211,Saúl Berjón Pérez,73,10000
189303,Nélson Miguel Castro Oliveira,73,1000
189468,Daniel João Santos Candeias,73,16000
189819,Rogerio De Assis Silva Coutinho,73,24000
189899,Vito Wormgoor,73,6000
189946,Vincent Manceau,73,18000
190569,Stefan Frei,73,5000
190870,John Boye,73,14000
190915,Kamil Wilczek,73,19000
190931,Ervin Zukanović,73,27000
191856,Hernán Barcos,73,4000
192146,Vladislav Ignatiev,73,1000
192165,Paulo José de Oliveira,73,6000
192297,Giedrius Arlauskis,73,8000
192449,Marco Stiepermann,73,37000
192537,Maxime Lestienne,73,15000
192930,Alan Pulido,73,33000
192955,Mateusz Klich,73,49000
193148,Vincent Le Goff,73,7000
193786,Francesco Bardi,73,3000
194196,Fallou Diagne,73,14000
194203,Nenad Tomović,73,4000
194365,岡崎 慎司,73,9000
194730,Juan Carlos Martín Corral,73,7000
196073,Esteban Paredes,73,6000
196318,Serdar Gürler,73,20000
196916,Marlon Pack,73,22000
198150,Miguel Ángel Guerrero Martín,73,1000
198190,Greg Cunningham,73,18000
198230,Germán Sánchez Barahona,73,15000
198348,Mathias Autret,73,16000
198554,Anthony Ujah,73,33000
198783,Javier Fabián Toledo,73,13000
198836,Vincent Pajot,73,20000
199313,Abdoulaye Bamba,73,18000
199353,Marc Rzatkowski,73,8000
199386,Bryan Linssen,73,18000
199392,Matías Aguirregaray Guruceaga,73,21000
199763,Bartosz Bereszyński,73,24000
199940,Juan Ezequiel Cuevas,73,5000
200443,Barry Douglas,73,44000
200463,Tim Melia,73,5000
200962,André Renato Soares Martins,73,10000
201016,Oliver Sorg,73,12000
201043,Brecht Dejaegere,73,18000
201549,Nemanja Nikolić,73,8000
202106,Marvin Knoll,73,15000
202401,Anderson Patric Aguiar Oliveira,73,12000
202408,Aden Flint,73,22000
202646,Alejandro Martínez Sánchez,73,16000
203872,Gabriel Agustín Hauche,73,11000
204447,Fabio Lucioni,73,14000
204823,Evanildo Fernandes Gomes,73,20000
204863,Iván Sánchez Aguayo,73,7000
205409,Carlos Sebastián Sosa Silva,73,7000
205553,Luca Ceppitelli,73,24000
206141,Kalifa Coulibaly,73,22000
206506,Tristan Dingomé,73,24000
206651,Roberto Torres Morales,73,24000
206662,Matt Hedges,73,7000
207653,Miler Alejandro Bolaños Reascos,73,18000
207935,Matías Dituro,73,8000
208505,Roman Zozulya,73,9000
209449,Gerso Fernandes,73,8000
210404,Souleymane Doukara,73,16000
210602,Salem Al Dawsari,73,29000
210859,Vincent Laurini,73,29000
211017,Víctor Rodríguez Romero,73,8000
211119,Pedro Miguel Martins Santos,73,7000
211124,Christopher Paolo César Hurtado Huertas,73,16000
211302,Gianluca Lapadula,73,17000
212107,Adis Jahović,73,14000
212791,김승대 金承大,73,11000
212933,Laurent Depoitre,73,19000
213061,金崎 夢生,73,6000
213746,Arsénio Martins Lafuente Nunes,73,20000
214209,Ayron Del Valle Rodríguez,73,11000
214388,Danilo Moreno Asprilla,73,29000
214421,Fredy Hinestroza Arias,73,4000
214477,Andrés Felipe Correa Osorio,73,3000
214601,Jhon Stefan Medina Ramírez,73,29000
214609,Sherman Andrés Cárdenas Estupiñán,73,2000
214771,Víctor Hugo Ayala Núñez,73,13000
214772,Nicolás Pasquini,73,15000
215042,Gastón Lezcano,73,10000
215331,Leonardo Jara,73,7000
216811,Kendall Jamaal Waston Manley,73,7000
218621,Facundo Sánchez,73,14000
219167,Sergio Javier Vittor,73,12000
219787,Andrés Mosquera,73,22000
219879,Matías Pisano,73,3000
219942,Didier Delgado,73,4000
221306,Michael David Barrios Puerta,73,8000
225356,Andrés Ibargüen,73,39000
225733,Cesar Fernando Silva Melo,73,7000
226772,Joaquín Laso,73,11000
230170,Jaime Tomás Abravanel Mestres,73,9000
230175,Frederico Peter Cabral Bardini,73,20000
230198,Júlio César Pires Feitosa,73,11000
230199,Vinicius Lúcio Cardenha Caeiro,73,21000
230222,Ailton Jonas Valpaços Salazar,73,24000
230259,Juliano Wagner Mascarinhas Concp.,73,15000
230277,Gustavo Rafael Lobateiro Gomes,73,21000
230286,Michel David Cruceiro Muscato,73,24000
230328,Pierre Tomás Torres De Faria,73,21000
230330,Nivaldo Mateus Serpa Pombal,73,7000
230353,Oswaldo Germano Cuba Correia,73,9000
230361,Mauro Pierre Cildinho Conradi,73,9000
230389,Éder Marvin Oliveira Simão,73,21000
230393,Paolito Jesus Serra Fonseca,73,17000
230420,Pietro Maurício Mendes Abranches,73,9000
230435,Luis David Couprins Acuna,73,12000
230446,Marcos Alam Paneira Almeida,73,11000
230529,Benjamin Chris Meseira Zonta,73,9000
231095,Nejc Skubic,73,14000
232238,Carlos Andrés Peralta Barrios,73,2000
232294,森岡 弘良太,73,13000
232441,東口 順昭,73,8000
232510,塩谷 司,73,1000
232546,Diego Martín Zabala Morales,73,14000
234870,Efecan Karaca,73,13000
236112,Douglas Arthur Armeira Bahia,73,11000
246419,Yari Verschaeren,72,2000
236477,Alexis Claude Maurice,72,5000
239817,Boubakary Soumaré,72,18000
240060,Maximillian James Aarons,72,15000
237161,Sean Longstaff,72,20000
239978,Dennis Man,72,9000
227978,Marvin Mehlem,72,11000
231247,Braian Cufré,72,9000
231292,Jamal Lewis,72,21000
231355,Ayrton Lucas Dantas de Medeiros,72,1000
235987,Iván Gómez,72,10000
236246,Ovie Ejaria,72,12000
246748,Aihen Muñoz Capellán,72,12000
222428,Juan Cruz Komar,72,10000
224422,Jérémie Boga,72,28000
225974,Scott McKenna,72,5000
235073,Gregor Kobel,72,9000
236723,Fodé Ballo-Touré,72,19000
237544,Luca Vido,72,3000
240359,Omar Federico Alderete Fernández,72,15000
221323,Jérôme Junior Onguéné,72,16000
228738,Jhon Murillo,72,6000
234178,Luis Abram,72,9000
236298,Eduard Atuesta,72,5000
238637,Sebastian Vasiliadis,72,13000
215441,Serhou Guirassy,72,13000
215556,Edimilson Fernandes,72,17000
219087,Sebastián Ignacio Vegas Orellana,72,7000
223671,Stefan Posch,72,18000
225844,Daniele Verde,72,1000
226356,Mohamed Salim Fares,72,10000
227642,Samuel Adegbenro,72,5000
234100,Gonzalo Escobar,72,8000
234333,Myziane Maolida,72,18000
237841,Michael Amir Murillo Bermudez,72,5000
244628,Braian Samudio,72,10000
213017,Ben Davies,72,16000
213917,Fábio Rafael Rodrigues Cardoso,72,4000
215086,Brayan Cortés,72,4000
215433,Francesco Vicari,72,9000
220659,Josh Brownhill,72,26000
221433,Omar Nicolás Govea García,72,9000
228279,Joël Drommel,72,5000
229541,Álvaro David Montero Perales,72,2000
233314,Russell Canouse,72,5000
234171,Roland Sallai,72,15000
236823,Isak Pettersson,72,5000
236998,James Léa Siliki,72,23000
237283,Gastón Nicolás Reniero,72,14000
238305,Ignacio Vidal Miralles,72,16000
239808,Michal Sáček,72,1000
240988,Denis Vavro,72,23000
210981,Alberto Barison,72,2000
219686,Carlos Alberto Carvalho Silva Jr.,72,5000
222544,Efthymios Koulouris,72,19000
223926,Samuel Bastien,72,10000
224956,Daniel Crowley,72,8000
225855,Antonin Bobichon,72,14000
227106,Diego González Polanco,72,6000
229948,Jack Harper,72,8000
231433,Aitor Cantalapiedra,72,8000
232223,Konstantinos Tsimikas,72,1000
233493,Jorge Sánchez,72,23000
234835,Domingos Sousa Coutinho Meneses Duarte,72,12000
251221,Lukáš Kalvach,72,1000
206083,Josh Murphy,72,18000
207559,Simon Tibbling,72,13000
212118,Matt Grimes,72,18000
215970,Boli Bolingoli,72,27000
217287,Julien De Sart,72,9000
218359,Didier  Ndong Ibrahim,72,10000
220075,Mohamed Kanno,72,20000
221923,Carlos Martín Vigaray,72,6000
221944,Peter Michorl,72,8000
222825,Chadrac Akolo,72,12000
225950,Marvin Gakpa,72,13000
227890,Nuno Miguel Gomes dos Santos,72,7000
227939,Jean Evrard Kouassi,72,9000
228171,Christopher Ikonomidis,72,6000
234832,Kristian Pedersen,72,9000
234924,Adama Diakhaby,72,23000
237340,Carlos Antonio de Souza Júnior,72,7000
239782,Bryan Acosta,72,6000
197031,Marvin Ducksch,72,22000
199779,André Hoffmann,72,19000
200159,Stefan Ortega Moreno,72,9000
201122,Tomáš Kalas,72,27000
201895,Diego Santiago Fagúndez Pepe,72,6000
203161,Marcel Franke,72,19000
204246,Marcus Bettinelli,72,22000
206534,Patrick Bamford,72,43000
209830,Quentin Beunardeau,72,7000
211506,John Swift,72,14000
213613,Simon Gustafson,72,12000
216391,Erik Nascimento de Lima,72,5000
219180,Daniel Pedro Calvo San Román,72,5000
219409,Vyacheslav Karavaev,72,11000
226385,Cristian Omar Espinoza,72,6000
226877,Ivo Tiago dos Santos Rodrigues,72,8000
232655,Simen  Kristiansen Juklerød,72,8000
235419,Nikola Dovedan,72,11000
236621,Pierre-Yves Hamel,72,7000
238660,Nazim Sangaré,72,12000
239210,Félix Eboa Eboa,72,6000
201342,Frederik Hillesborg Sørensen,72,15000
201438,Hannes Van Der Bruggen,72,10000
201877,Mats  Møller Dæhli,72,12000
203304,Britt Assombalonga,72,26000
203435,Ismaël Tiémoko Diomandé,72,10000
203780,Frédéric Veseli,72,4000
204163,Tetchi Jores Charlemagne Ulrich Okore,72,10000
211099,Opa N'Guette,72,13000
212424,Wil Trapp,72,6000
213092,Samuel Piette,72,5000
213813,Alexander Fransson,72,7000
214358,Juan Pablo Nieto Salazar,72,4000
214622,Jeremy Toljan,72,26000
215076,Lorenzo Faravelli,72,12000
220061,Norbert Gyömbér,72,4000
220513,Federico Ricci,72,4000
221250,Gerónimo Gastón Poblete,72,14000
221797,Erik Thommy,72,18000
223283,Famara Diedhiou,72,32000
224368,Moussa Doumbia,72,17000
225114,Mimoun Mahi,72,12000
227227,Daniel Álvarez López,72,9000
227785,Cristian Guanca,72,25000
228981,Yohan Boli,72,10000
231601,Adriàn Dalmau Vaquer,72,14000
235047,Jonathan Diego Menéndez,72,12000
235210,Pedro Filipe Barbosa Moreira,72,8000
235996,Nicolas Moumi Ngamaleu,72,14000
237153,Latif Blessing,72,6000
238830,Alexandre Garcia Guedes,72,8000
239073,Christopher Antwi-Adjej,72,17000
239322,Christoph Zimmermann,72,29000
244709,Marko Jevtović,72,12000
186158,Kyle Bartley,72,28000
186695,Ezequiel Muñoz,72,13000
187208,Alfredo Saldívar Medina,72,12000
188538,Vincent Julien Sasso,72,10000
203633,Massimo Bruno,72,11000
205210,Oscar Lewicki,72,6000
205343,Jean-Daniel Akpa Akpro,72,4000
208160,Darko Jevtić,72,8000
208862,Jimmy Giraudon,72,6000
210814,Julián Velázquez,72,15000
213937,Ager Aketxe Barrutia,72,7000
215010,Emanuel Brítez,72,11000
216191,Dankler Luís de Jesus Pedreira,72,6000
216289,Mark Diemers,72,9000
217007,Mame Baba Thiam,72,12000
221370,Mohammed Al Buraik,72,24000
223593,Javier Correa,72,17000
240034,Lukáš Štetina,72,1000
186156,Luke Ayling,72,37000
188485,Diego Fabián Polenta Musetti,72,6000
189300,Mattias Johansson,72,1000
190780,Sean  Johnson,72,5000
192495,Romaine Sawyers,72,30000
192567,Matthias Zimmermann,72,19000
193910,Adam Forshaw,72,41000
194015,Julian Börner,72,20000
200519,Jorge Pulido Mayoral,72,7000
201368,Kenny McLean,72,31000
203581,Iván Balliu Campeny,72,6000
203782,Ahmad Benali,72,3000
203783,Tommy Smith,72,22000
204250,Marcello Trotta,72,4000
204684,Mats Seuntjens,72,14000
205243,Molla Wagué,72,17000
205401,Valeri  Qazaishvili,72,7000
206577,Stef Peeters,72,11000
208045,Oussama Tannane,72,13000
208052,Andy Yiadom,72,15000
209430,Renaud Ripart,72,18000
209485,Alexander Mühling,72,12000
210603,Yasser Al Shahrani,72,24000
210879,Aljaž Struna,72,6000
210923,Mohammed Khalil Al Owais,72,19000
211556,Carlos Hernández Alarcón,72,8000
211891,Andreas Voglsammer,72,14000
212478,Gyasi Zardes,72,7000
213030,Jordan Marié,72,11000
214671,Rodrigo Gómez,72,12000
215139,Emanuel Olivera,72,10000
215181,Gino Peruzzi,72,14000
215927,Renaud Emond,72,13000
216283,Danilo Teodoro Soares,72,13000
218216,Farouk Ben Mustapha,72,17000
219496,Simeon Tochukwu Nwankwo,72,4000
223489,Aleksandar Pešić,72,8000
224508,Leonardo Mancuso,72,5000
227591,Alexis Pedro Canelo,72,19000
228124,Matej Jonjić,72,7000
234949,João Pedro Reis Amaral,72,8000
243867,Ousmane Kanté,72,7000
245062,Julio González,72,9000
248020,Bogdan Planić,72,11000
46175,Markus Rosenberg,72,6000
48745,Fabricio Coloccini,72,10000
54033,Tom Huddlestone,72,19000
102064,Claudio Terzi,72,3000
137460,Alessandro Rosina,72,3000
137774,Domenico Maietta,72,3000
140196,远藤 保仁,72,7000
142258,Sammy Bossut,72,9000
142499,Aitor Sanz Martín,72,7000
142762,Jonathan Pablo Bottinelli,72,10000
143598,Luciano Darío Pocrnjic,72,5000
149258,Alex Cordaz,72,2000
150590,Christophe Jallet,72,9000
156483,Cristian David Lucchetti,72,5000
158375,Nana Kwesi Asare,72,14000
158394,Ken Reichel,72,24000
158851,Jean André Emanuel Beausejour Coliqueo,72,6000
158956,Julio Alberto Barroso,72,6000
159043,Jonathan Pitroipa,72,7000
163419,Bacary Sagna,72,4000
164505,Bradley Guzan,72,5000
165493,Nicolás Gastón Navarro,72,11000
167599,Rasmus Elm,72,4000
167936,Jérémy Sorbon,72,5000
170039,Ryan Shotton,72,22000
171087,Christian Fernández Salas,72,8000
172013,Alberto De La Bella Madureño,72,8000
172317,David Fernández Cortázar,72,7000
172649,Onur Kaya,72,11000
